standort_name,standort,dealer_vehicle_number,kom_nr,jahreswagenkz,vfw_status,kennzeichen,vin,marke,modell,ez,km,antriebsart,versteuerung_hinweis,listenpreis_netto,empf_vk_preis,modell_netto_preis,upe_brutto,upe_quelle,geldwert_vorteil_monat,eingang,abmeldung,verkauft_am
Deggendorf Opel,1,115646,G,Z,Kom.Nr. G,LA-MX 541,VXKFPHNPLN1054652,Opel,"Astra Elegance 1.2 Turbo, 81 kW (110 PS), Start/Stop, Euro 6d (MT6)",2022-12-27,49202,Benzin (allgemein),1 %,0.00,0.00,23445.38,27900.0,"Modell Netto×1,19",279.0,2023-11-03,,2024-05-29
Deggendorf Opel,1,115660,G,Z,Kom.Nr. G,PA-AI 988,VXKUPHNKSN4392977,Opel,Corsa Elegance 1.2 Turbo 74kW AT8 S/S,2023-02-15,27012,Benzin (allgemein),1 %,0.00,0.00,21630.25,25740.0,"Modell Netto×1,19",257.4,2023-11-03,,2024-03-26
Deggendorf Opel,1,115665,G,L,Kom.Nr. G,PA-SK 989,W0V0XEP68K4430188,Opel,CORSA 120J 5T 1.4 (66KW) 5G,2019-07-29,22000,Benzin (allgemein),1 %,0.00,0.00,0.00,7332.89,"Grund+Zubehör×1,19",73.33,2023-11-06,2023-11-06,2023-11-29
Deggendorf Opel,1,115667,G,L,Kom.Nr. G,DEG-WO 902,W0VBD8EV7L8031984,Opel,ASTRA ST B EDI 1.5D(90)6G S/,2020-10-15,88700,,1 %,0.00,0.00,0.00,11074.95,"Grund+Zubehör×1,19",110.75,2023-11-13,2023-11-09,2024-04-17
Deggendorf Opel,1,115669,G,L,Kom.Nr. G,DEG-MU 92E,VXKUHZKXZL4400874,Opel,Corsa-e Edition Elektromotor 100 kW (136 PS),2020-11-19,62463,Elektro,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,15955.25,"Grund+Zubehör×1,19",79.78,2023-11-14,,2023-11-14
Deggendorf Opel,1,115671,G,L,Kom.Nr. G,DGF-M 76,VXEVFAHXKLZ013165,Opel,VIVARO CARG ED 2.0CDTI(110)6,2019-11-07,44790,Diesel,1 %,0.00,0.00,0.00,18443.13,"Grund+Zubehör×1,19",184.43,2023-11-14,2023-11-10,2024-02-02
Deggendorf Opel,1,115659,G,Z,Kom.Nr. G,MUC-EB 254,VXKUPHNKSN4409483,Opel,Corsa Elegance 1.2 Turbo 74kW AT8 S/S,2023-02-15,28068,Benzin (allgemein),1 %,0.00,0.00,21630.25,25740.0,"Modell Netto×1,19",257.4,2023-11-15,,2024-04-24
Deggendorf Opel,1,115672,G,L,Kom.Nr. G,SR-H 424,W0VEUHNP2LJ618604,Opel,COMBO LIFE EDI 1.2T (81)6G S,2020-11-05,88570,,1 %,0.00,0.00,0.00,14309.86,"Grund+Zubehör×1,19",143.1,2023-11-15,,2023-11-15
Deggendorf Opel,1,115673,G,L,Kom.Nr. G,DEG-ED 360,VXEVEAHXKL7017188,Opel,VIVARO KOMBI 2.0CDTI(110)6GS,2020-03-09,100222,Diesel,1 %,0.00,0.00,0.00,12870.42,"Grund+Zubehör×1,19",128.7,2023-11-16,,2023-11-16
Deggendorf Opel,1,115674,G,L,Kom.Nr. G,LAN-SM 75,W0V0XEP68K4481123,Opel,CORSA 120J 5T 1.4 (66KW)5G S,2019-10-28,51896,Benzin (allgemein),1 %,0.00,0.00,0.00,8200.25,"Grund+Zubehör×1,19",82.0,2023-11-21,2023-11-20,2024-01-08
Deggendorf Opel,1,115677,G,L,Kom.Nr. G,,VXKUPHNEKN4351911,Opel,CORSA 5T EDI 1.2(74KW)6G SS,2022-11-28,4700,,1 %,0.00,0.00,0.00,3175.16,"Grund+Zubehör×1,19",31.75,2023-11-22,2023-10-30,2023-11-23
Deggendorf Opel,1,110949,G,X,Verkauft (Jahreswg.Kz. X),,VXKUHZKXZP4285098,Opel,Corsa Electric (MJ23D) 100kW,2024-04-29,9199,,"0,5 % / 0,25 % (E/Hybrid)",0.00,36150.00,29117.65,36150.0,empf.VK,180.75,2023-11-23,,2025-09-30
Deggendorf Opel,1,115680,G,L,Kom.Nr. G,DEG-DX 215,W0VBD6ER2MG000446,Opel,ASTRA 5T EDI 1.2(81KW)6G S/S,2020-11-24,46900,Benzin (allgemein),1 %,0.00,0.00,0.00,11534.65,"Grund+Zubehör×1,19",115.35,2023-11-27,2023-11-28,2024-02-15
Deggendorf Opel,1,115675,G,Z,Kom.Nr. G,DEG-L 2802,VXKUPHNEKM4364898,Opel,CORSA 5T EDI 1.2(74KW)6G SS,2021-12-15,60862,,1 %,0.00,0.00,0.00,12859.0,"Grund+Zubehör×1,19",128.59,2023-11-30,,2024-03-21
Deggendorf Opel,1,115678,G,Z,Kom.Nr. G,REG-SK 97,VXKUPHNEKN4142085,Opel,CORSA 5T EDI 1.2(74KW)6G S/S,2022-02-16,43248,,1 %,0.00,0.00,0.00,12986.92,"Grund+Zubehör×1,19",129.87,2023-12-01,,2024-03-05
Deggendorf Opel,1,115679,G,Z,Kom.Nr. G,DEG-KK 469,VXKUPHNEKN4364540,Opel,Corsa 1.2 Edition,2022-09-26,28553,,1 %,0.00,0.00,0.00,13146.0,"Grund+Zubehör×1,19",131.46,2023-12-01,,2023-12-14
Deggendorf Opel,1,115681,G,Z,Kom.Nr. G,DEG-OP 55,VXKUPHNEKN4224129,Opel,CORSA 5T EDI 1.2(74KW)6G S/S,2022-05-25,20900,,1 %,0.00,0.00,0.00,13548.01,"Grund+Zubehör×1,19",135.48,2023-12-01,,2024-05-27
Deggendorf Opel,1,115682,G,Z,Kom.Nr. G,SR-PU 294,VXKUSHNSSNW030801,Opel,MOKKA ELEGANCE 1.2(96KW)AT8,2022-03-29,20706,Super bleifrei,1 %,0.00,0.00,24659.66,29345.0,"Modell Netto×1,19",293.45,2023-12-01,,2024-03-05
Deggendorf Opel,1,115685,G,L,Kom.Nr. G,EG-SM 221,VXKUSHNSKMW078406,Opel,MOKKA GS LINE 1.2(96KW)6G S/,2021-11-03,34900,,1 %,0.00,0.00,0.00,18213.99,"Grund+Zubehör×1,19",182.14,2023-12-04,2023-12-04,2025-06-13
Deggendorf Opel,1,115686,G,,Kom.Nr. G,DEG-HS 970,W0VZT8GP1M1007531,Opel,INSI ST B.ELE 2.0D(128)AT8 S,2020-11-19,118248,,1 %,0.00,0.00,0.00,12613.38,"Grund+Zubehör×1,19",126.13,2023-12-05,,2023-12-05
Deggendorf Opel,1,115687,G,L,Kom.Nr. G,REG-BA 269,W0VBF8ES7M8001238,Opel,ASTRA ST GS LINE 1.2(96)6GS/,2020-12-08,74385,Benzin (allgemein),1 %,0.00,0.00,0.00,12968.24,"Grund+Zubehör×1,19",129.68,2023-12-05,2023-12-05,2024-11-22
Deggendorf Opel,1,115688,G,L,Kom.Nr. G,DEG-SG 500,VXEVEAHXKMZ006318,Opel,Zafira Life Selection M 2.0 Diesel 110 kW (150 PS) Start/S,2020-12-03,91116,,1 %,0.00,0.00,0.00,19037.32,"Grund+Zubehör×1,19",190.37,2023-12-06,,2023-12-06
Deggendorf Opel,1,115689,G,L,Kom.Nr. G,DEG-UR 80,W0V0XEP68K4514488,Opel,CORSA 120J 5T 1.4 (66KW)5G S,2019-10-28,24500,Benzin (allgemein),1 %,0.00,0.00,0.00,7903.98,"Grund+Zubehör×1,19",79.04,2023-12-06,,2023-12-06
Deggendorf Opel,1,115684,G,Z,Kom.Nr. G,FRG-BR 150,VXKUPHNEKN4265814,Opel,CORSA 5T EDI 1.2(74KW)6G SS,2022-06-15,38928,,1 %,0.00,0.00,0.00,13816.95,"Grund+Zubehör×1,19",138.17,2023-12-08,,2024-03-21
Deggendorf Opel,1,110882,G,X,Verkauft (Jahreswg.Kz. X),DEG-R 405E,VXKUHZKXZP4284819,Opel,Corsa Electric (MJ23D) 100kW,2024-04-16,1409,,"0,5 % / 0,25 % (E/Hybrid)",0.00,35550.00,29117.65,35550.0,empf.VK,177.75,2023-12-11,2024-10-17,2025-12-15
Deggendorf Opel,1,115690,G,L,Kom.Nr. G,PA-JR 755,VXKUPHNSSL4463131,Opel,CORSA 5T GS LINE 1.2(96)AT8S,2020-12-15,53989,Benzin (allgemein),1 %,0.00,0.00,0.00,14133.65,"Grund+Zubehör×1,19",141.34,2023-12-11,2023-12-08,2023-12-28
Deggendorf Opel,1,115691,G,,Kom.Nr. G,,W0L0AHL3572191219,Opel,ASTRA CAR C.M.N. 1.8(103KW) 5G,2007-05-24,121500,,1 %,0.00,0.00,17600.84,20945.0,"Modell Netto×1,19",209.45,2023-12-12,2023-12-14,2023-12-13
Deggendorf Opel,1,115692,G,L,Kom.Nr. G,DEG-S 6629,W0VZRHNS9LS013625,Opel,Grandland X 1.2 Innovation,2019-11-28,85700,,1 %,0.00,0.00,0.00,14677.77,"Grund+Zubehör×1,19",146.78,2023-12-13,2023-11-24,2024-05-06
Deggendorf Opel,1,115694,G,L,Kom.Nr. G,,VXEVEEHZ8L7017163,Opel,ZAF LIFE INNO 2.0CDTI(130)AT,2020-09-28,105700,Diesel,1 %,0.00,0.00,0.00,27310.5,"Grund+Zubehör×1,19",273.11,2023-12-20,,2024-01-22
Deggendorf Opel,1,115695,G,L,Kom.Nr. G,REG-NN 1,VXKUPHMHDL4348984,Opel,CORSA 5T EDI 1.2(55KW)5G S/S,2020-09-28,48563,,1 %,0.00,0.00,0.00,9925.69,"Grund+Zubehör×1,19",99.26,2023-12-21,2023-12-21,2024-02-05
Deggendorf Opel,1,115696,G,L,Kom.Nr. G,REG-FS 218,W0V7D9EB6L4461711,Opel,CROSSL X 2020 1.2(96KW)6G S/,2020-12-14,14300,Benzin (allgemein),1 %,0.00,0.00,0.00,13992.81,"Grund+Zubehör×1,19",139.93,2023-12-21,2023-12-21,2024-04-09
Deggendorf Opel,1,115582,G,L,Kom.Nr. G,,W0VZ45GF2KS055369,Opel,GRANDL.X ULTI 1.6T(134)AT8 S,2019-01-31,82000,Benzin (allgemein),1 %,0.00,0.00,0.00,11128.44,"Grund+Zubehör×1,19",111.28,2023-12-22,2023-12-13,2023-12-22
Deggendorf Opel,1,115699,G,L,Kom.Nr. G,,W0VZ45GB4N6845735,Opel,GRANDL. GSE PHEV AT-8 AWD,2022-12-19,12500,,"0,5 % / 0,25 % (E/Hybrid)",0.00,0.00,0.00,,,,2024-01-08,,2024-01-08
Deggendorf Opel,1,115700,G,L,Kom.Nr. G,DEG-IQ 122,W0V0XEP08K4516790,Opel,CORSA 120J 3T 1.4 (66KW)5G S,2019-11-19,30900,,1 %,0.00,0.00,0.00,8000.37,"Grund+Zubehör×1,19",80.0,2024-01-08,2024-01-08,2024-01-22
Deggendorf Opel,1,115703,G,L,Kom.Nr. G,GRA-LC 27,W0V0XEP08K4516856,Opel,CORSA 120J 3T 1.4 (66KW)5G S,2019-11-19,17700,,1 %,0.00,0.00,0.00,8391.45,"Grund+Zubehör×1,19",83.91,2024-01-12,2023-11-09,2024-02-08
Deggendorf Opel,1,115704,G,L,Kom.Nr. G,DEG-MC 620,W0VMR3605MB230973,Opel,Movano Doppelkabine 2.3 Diese,2021-01-07,110485,,1 %,0.00,0.00,0.00,24886.24,"Grund+Zubehör×1,19",248.86,2024-01-18,,2024-01-18
Deggendorf Opel,1,110066,G,X,Verkauft (Jahreswg.Kz. X),BOG-LJ 115,W0VZRHNS9MS010208,Opel,GRANDL.X DE LIN 1.2T(96)AT8S,2021-03-25,23500,,1 %,0.00,35365.00,0.00,35365.0,empf.VK,353.65,2024-01-19,2024-01-19,2024-04-09
Deggendorf Opel,1,115707,G,L,Kom.Nr. G,FRG-O 9908,W0V0XEP68K4463219,Opel,CORSA 120J 5T 1.4 (66KW)5G S,2019-08-19,32564,Benzin (allgemein),1 %,0.00,0.00,0.00,8529.08,"Grund+Zubehör×1,19",85.29,2024-01-25,,2024-01-25
Deggendorf Opel,1,115708,G,L,Kom.Nr. G,,W0VBE8ESXN8041141,Opel,ASTRA ST DE&TECH 1.2(96)6GS/,2022-08-04,23800,Benzin (allgemein),1 %,0.00,0.00,0.00,18131.38,"Grund+Zubehör×1,19",181.31,2024-01-26,,2024-02-08
Deggendorf Opel,1,115709,G,Z,Kom.Nr. G,LA-AM 767,VXKUPHNEKP4014679,Opel,Corsa GS 1.2 Direct Turbo 74kW,2023-01-27,5300,Benzin (allgemein),1 %,0.00,0.00,20327.73,24190.0,"Modell Netto×1,19",241.9,2024-01-29,,2024-03-26
Deggendorf Opel,1,115710,G,Z,Kom.Nr. G,,VXKUPHNEKP4033550,Opel,Corsa GS 1.2 Direct Turbo 74kW,2023-02-17,11800,Benzin (allgemein),1 %,0.00,0.00,20327.73,24190.0,"Modell Netto×1,19",241.9,2024-01-29,,2024-08-27
Deggendorf Opel,1,210046,G,X,Verkauft (Jahreswg.Kz. X),PAN-A 389,W0V7H9EB2M4357643,Opel,CROSSL  ELEGA 1.2(96KW)6G S/,2022-03-24,29900,,1 %,0.00,29250.00,0.00,29250.0,empf.VK,292.5,2024-01-29,2024-01-29,2024-07-29
Deggendorf Opel,1,115711,G,Z,Kom.Nr. G,DEG-HB 63,W0V7D9EB1N4219833,Opel,Crossland 1.2 GS Line,2022-06-01,37956,,1 %,0.00,0.00,0.00,14245.2,"Grund+Zubehör×1,19",142.45,2024-01-31,,2024-03-07
Deggendorf Opel,1,110950,V,,Kom.Nr. V,LAN-G 216E,VXKUHZKXZP4292803,Opel,Corsa Electric (MJ23D) 100kW,2024-04-29,8649,,"0,5 % / 0,25 % (E/Hybrid)",0.00,35250.00,29117.65,35250.0,empf.VK,176.25,2024-02-01,,2024-09-26
Deggendorf Opel,1,115712,G,L,Kom.Nr. G,WOS-SF 7,W0V0XEP08K4514599,Opel,Corsa 3-Türer Color Edition 1.4 66 kW (90 PS) Start/Stop,2019-10-08,62198,Benzin (allgemein),1 %,0.00,0.00,0.00,8345.95,"Grund+Zubehör×1,19",83.46,2024-02-01,,2024-02-01
Deggendorf Opel,1,115713,G,L,Kom.Nr. G,DEG-EJ 222,W0VBE8EV6L8012338,Opel,"Astra Sports Tourer, Ultimate 1.5 Diesel, 90 kW (122 PS), St",2020-01-21,108557,,1 %,0.00,0.00,0.00,12983.36,"Grund+Zubehör×1,19",129.83,2024-02-08,,2024-02-08
Deggendorf Opel,1,115714,G,L,Kom.Nr. G,DEG-CK 321,W0VECYHZRKJ548688,Opel,COMBO LIFE EDI 1.5D(96)AT8 S,2019-02-05,62500,,1 %,0.00,0.00,0.00,19472.76,"Grund+Zubehör×1,19",194.73,2024-02-08,,2024-02-08
Deggendorf Opel,1,115717,G,L,Kom.Nr. G,DEG-LJ 666,VXKUPHNKKL4435841,Opel,CORSA 5T ELEGANCE 1.2(74)6GS,2020-11-26,25286,Benzin (allgemein),1 %,0.00,0.00,0.00,11996.1,"Grund+Zubehör×1,19",119.96,2024-02-14,2024-02-15,2024-03-25
Deggendorf Opel,1,110170,G,X,Verkauft (Jahreswg.Kz. X),REG-M 1203,W0VBE8EW6M8016979,Opel,ASTRA ST D TECH 1.2 (107)6GS,2021-06-29,73607,Benzin (allgemein),1 %,0.00,31955.00,0.00,31955.0,empf.VK,319.55,2024-02-15,2024-02-16,2024-02-26
Deggendorf Opel,1,115720,G,L,Kom.Nr. G,DEG-ED 410,VXEVFEHZ8MZ009320,Opel,Vivaro Doppelkabine Edition L,2021-02-09,83514,,1 %,0.00,0.00,0.00,26623.66,"Grund+Zubehör×1,19",266.24,2024-02-19,,2024-02-22
Deggendorf Opel,1,115721,G,L,Kom.Nr. G,,,,,,37200,,1 %,0.00,0.00,,11676.4,"Grund+Zubehör×1,19",116.76,2024-02-19,2024-02-16,2024-03-21
Deggendorf Opel,1,115722,G,L,Kom.Nr. G,PAN-K 1108,W0VBF6EB9KG387801,Opel,ASTRA 5T DYNAM 1.4(92KW)6G S,2019-08-29,25700,Benzin (allgemein),1 %,0.00,0.00,0.00,11943.54,"Grund+Zubehör×1,19",119.44,2024-02-19,2024-02-19,2024-03-12
Deggendorf Opel,1,110997,V,,Kom.Nr. V,DGF-GF 444,W0VZRHNS8R6004710,Opel,Grandland GS 1.2 Turbo 96kW AT8 S/S,2024-04-15,10884,Benzin (allgemein),1 %,0.00,45080.00,32521.01,45080.0,empf.VK,450.8,2024-02-21,,2024-09-27
Deggendorf Opel,1,115716,G,Z,Kom.Nr. G,DEG-AC 888,VXKUPHNKSP4101422,Opel,Corsa Elegance 1.2 Turbo 74kW AT8 S/S,2023-04-28,7708,Benzin (allgemein),1 %,0.00,0.00,21630.25,25740.0,"Modell Netto×1,19",257.4,2024-02-22,,2024-03-07
Deggendorf Opel,1,115724,G,L,Kom.Nr. G,DEG-AE 290,VXEVEEHZ7MZ017760,Opel,Zafira Life Selection M 2.0 AT Diesel 130 kW (177 PS),2021-02-18,135823,,1 %,0.00,0.00,0.00,30105.98,"Grund+Zubehör×1,19",301.06,2024-02-22,,2024-02-26
Deggendorf Opel,1,115725,G,Z,Kom.Nr. G,DEG-ED 750,VXEVEEHZ7MZ015668,Opel,ZAF LIFE EDITI 2.0CDT(130)AT,2021-02-18,138360,,1 %,0.00,0.00,0.00,32568.36,"Grund+Zubehör×1,19",325.68,2024-02-22,,2024-02-26
Deggendorf Opel,1,115728,G,L,Kom.Nr. G,DEG-BS 706,W0VBE8EW5L8005843,Opel,Astra Sports Tourer1.2 Ultimate,2019-11-21,53224,,1 %,0.00,0.00,0.00,15199.7,"Grund+Zubehör×1,19",152.0,2024-02-23,2024-02-22,2025-04-11
Deggendorf Opel,1,115729,G,L,Kom.Nr. G,M-CH 6089,VXKUPHNKKL4026476,Opel,"Corsa Edition 1.2 Direct Injection, 74 kW (100 PS), Sta",2019-12-13,72944,Benzin (allgemein),1 %,0.00,0.00,0.00,10654.22,"Grund+Zubehör×1,19",106.54,2024-02-26,2024-02-23,2024-03-25
Deggendorf Opel,1,115731,G,Z,Kom.Nr. G,GRA-TK 84,VXKUSHNSSNW127900,Opel,Mokka 1.2 Elegance 96 kW AT-8,2023-01-30,14801,,1 %,0.00,0.00,0.00,20351.0,"Grund+Zubehör×1,19",203.51,2024-03-01,,2024-04-03
Deggendorf Opel,1,115734,G,L,Kom.Nr. G,REG-ET 39,W0V0XEP68K4515488,Opel,CORSA 120J 5T 1.4 (66KW)5G S,2019-10-24,45140,Benzin (allgemein),1 %,0.00,0.00,0.00,9251.41,"Grund+Zubehör×1,19",92.51,2024-03-01,2024-03-01,2024-03-20
Deggendorf Opel,1,115735,G,L,Kom.Nr. G,WS-QL 300,VXEVEEHZ7MZ034362,Opel,Zafira Life M Elegance L2 2.0 Diesel 130 kW (177 PS) S/S,2021-08-24,51000,Diesel,1 %,0.00,0.00,0.00,29592.37,"Grund+Zubehör×1,19",295.92,2024-03-01,,2024-03-21
Deggendorf Opel,1,115736,G,L,Kom.Nr. G,SR-LW 105,W0V0XEP08K4502890,Opel,"Corsa Color Edition 3-Türer 1.4 Turbo, 110 kW (150 PS) Sta",2019-09-23,30669,,1 %,0.00,0.00,0.00,9851.25,"Grund+Zubehör×1,19",98.51,2024-03-01,2024-02-29,2024-04-02
Deggendorf Opel,1,110291,G,X,Verkauft (Jahreswg.Kz. X),LANMK13E,W0VZ45GB3N6803752,Opel,GRANDL. ULTI PHEV AT-8 AWD,2022-02-24,28005,,"0,5 % / 0,25 % (E/Hybrid)",0.00,58985.00,0.00,58985.0,empf.VK,294.93,2024-03-05,2024-03-04,2024-07-11
Deggendorf Opel,1,115739,G,Z,Kom.Nr. G,LAN-E 770,VXKUSHNSSPW006666,Opel,Mokka 1.2 Turbo Elegance,2023-01-26,27233,,1 %,0.00,0.00,0.00,20819.05,"Grund+Zubehör×1,19",208.19,2024-03-06,,2024-03-28
Deggendorf Opel,1,110065,G,X,Verkauft (Jahreswg.Kz. X),REG-JR 65,W0VZRHNS0MS010209,Opel,GRANDL.X DE LIN 1.2T(96)AT8S,2021-03-25,41945,,1 %,0.00,35365.00,0.00,35365.0,empf.VK,353.65,2024-03-07,2024-03-05,2025-04-11
Deggendorf Opel,1,115744,G,L,Kom.Nr. G,REG-PM 272,VXKUPHMHDL4185802,Opel,CORSA 5T EDI 1.2(55KW)5G S/S,2020-07-30,43485,,1 %,0.00,0.00,0.00,10142.33,"Grund+Zubehör×1,19",101.42,2024-03-07,2024-03-07,2024-03-26
Deggendorf Opel,1,115737,G,Z,Kom.Nr. G,DEG-FS 623,W0V7D9EB0N4219824,Opel,CROSSLAND 1.2 GS LINE 6-GANG,2022-06-07,37737,Super bleifrei,1 %,0.00,0.00,22231.09,26455.0,"Modell Netto×1,19",264.55,2024-03-18,,2024-04-04
Deggendorf Opel,1,115738,G,Z,Kom.Nr. G,DEG-GB 63,W0V7D9EB0N4225736,Opel,CROSSLAND 1.2 GS LINE 6-GANG,2022-06-01,50839,Super bleifrei,1 %,0.00,0.00,22231.09,26455.0,"Modell Netto×1,19",264.55,2024-03-18,,2024-04-15
Deggendorf Opel,1,115751,G,L,Kom.Nr. G,,,,,,30200,,1 %,0.00,0.00,,12134.43,"Grund+Zubehör×1,19",121.34,2024-03-21,2024-02-26,2024-06-10
Deggendorf Opel,1,115745,G,Z,Kom.Nr. G,REG-JX 138,VXKFPHNSLP1039295,Opel,Astra 5-trg GS 1.2 Turbo 96kW MT6 S/S,2023-06-22,28592,,1 %,0.00,0.00,26663.87,31730.01,"Modell Netto×1,19",317.3,2024-03-22,,2024-06-04
Deggendorf Opel,1,115746,G,Z,Kom.Nr. G,SR-ML 269,VXKFPHNSTP1005957,Opel,Astra 1.2 Elegance 96 KW AT-8,2023-03-01,24904,,1 %,0.00,0.00,26554.62,31600.0,"Modell Netto×1,19",316.0,2024-03-22,,2024-04-22
Deggendorf Opel,1,115755,G,L,Kom.Nr. G,DEG-AB 204,W0V0XEP68K4517004,Opel,CORSA 120J 5T 1.4 (66KW)5G S,2019-10-01,48521,Benzin (allgemein),1 %,0.00,0.00,0.00,8372.14,"Grund+Zubehör×1,19",83.72,2024-03-25,2024-03-21,2024-06-04
Deggendorf Opel,1,115754,G,Z,Kom.Nr. G,DGF-E 1969,VXKUSHNSSPW006002,Opel,Mokka 1.2 Elegance 96 kW AT,2023-01-30,19614,Benzin (allgemein),1 %,0.00,0.00,25668.07,30545.0,"Modell Netto×1,19",305.45,2024-03-27,,2024-05-16
Deggendorf Opel,1,115758,G,L,Kom.Nr. G,GRA-JP 165,W0VZT8GP0M1013580,Opel,Insignia Sports Tourer Busine AT8 AWD,2021-03-22,199500,,1 %,0.00,0.00,0.00,4129.04,"Grund+Zubehör×1,19",41.29,2024-03-27,2024-03-25,2024-04-10
Deggendorf Opel,1,115759,G,L,Kom.Nr. G,PA-NL 171,VXKUPHNKKL4449354,Opel,CORSA 5T ELEGANCE 1.2(74)6GS,2021-03-25,28630,Benzin (allgemein),1 %,0.00,0.00,0.00,11412.46,"Grund+Zubehör×1,19",114.12,2024-03-27,2024-03-27,2024-05-28
Deggendorf Opel,1,115761,G,L,Kom.Nr. G,DEG-IR 30,W0VZT8GP5M1014367,Opel,INSI ST B.ELE 2.0D(128)AT8 S,2021-03-22,76749,,1 %,0.00,0.00,0.00,12727.59,"Grund+Zubehör×1,19",127.28,2024-03-28,2024-03-22,2024-04-02
Deggendorf Opel,1,115762,G,L,Kom.Nr. G,,W0VZT8GPXM1013361,Opel,INSI ST B.ELE 2.0D(128)AT8 S,2021-03-22,59445,,1 %,0.00,0.00,0.00,16059.6,"Grund+Zubehör×1,19",160.6,2024-03-28,2024-03-22,2024-04-02
Deggendorf Opel,1,115763,G,L,Kom.Nr. G,M-UC 7614,VXKUPHMHDL4408385,Opel,CORSA 5T EDI 1.2(55KW)5G S/S,2020-12-15,12431,,1 %,0.00,0.00,0.00,9876.16,"Grund+Zubehör×1,19",98.76,2024-03-28,2024-03-28,2025-03-21
Deggendorf Opel,1,115764,G,L,Kom.Nr. G,DEG-AE 230,VXEVEEHTMMZ032001,Opel,VIVARO KOMBI 2.0CDTI(103)6G,2021-03-23,108961,,1 %,0.00,0.00,0.00,20008.27,"Grund+Zubehör×1,19",200.08,2024-04-02,,2024-04-09
Deggendorf Opel,1,115723,G,Z,Kom.Nr. G,DEG-MA 360,W0VZRHNS5P6004905,Opel,Grandland 1.2 Elegance 96 kW AT-8,2023-02-13,23741,Benzin (allgemein),1 %,0.00,0.00,30756.30,36600.0,"Modell Netto×1,19",366.0,2024-04-04,,2024-05-08
Deggendorf Opel,1,115769,G,L,Kom.Nr. G,DEG-PD 116,W0VJC7EC4KB758623,Opel,Mokka X Edition 1.6 D 6-Gang AWD,2019-03-19,108151,,1 %,0.00,0.00,0.00,5261.81,"Grund+Zubehör×1,19",52.62,2024-04-04,2024-03-22,2024-04-08
Deggendorf Opel,1,115770,G,L,Kom.Nr. G,DEG-PD 117,W0VJC7EC5KB757643,Opel,Mokka X Edition 1.6 D 6-Gang AWD,2019-03-19,117305,,1 %,0.00,0.00,0.00,6309.01,"Grund+Zubehör×1,19",63.09,2024-04-04,2024-03-22,2024-04-08
Deggendorf Opel,1,115771,G,L,Kom.Nr. G,,VXEVAYHVMMZ029970,Opel,VIVARO KOMBI 1.5CDTI(88)6G S,2021-03-16,131500,,1 %,0.00,0.00,0.00,12024.49,"Grund+Zubehör×1,19",120.24,2024-04-08,2024-04-02,2024-04-10
Deggendorf Opel,1,115772,G,L,Kom.Nr. G,PAN-PM 173,W0VEFYHYCLJ922755,Opel,COMBO CARGO ED 1.5D(75) 5G S,2021-01-28,60000,,1 %,0.00,0.00,0.00,12222.93,"Grund+Zubehör×1,19",122.23,2024-04-09,,2024-04-09
Deggendorf Opel,1,115767,G,Z,Kom.Nr. G,DEG-CL 72,VXKUSHPWKPW018310,Opel,Mokka 1.2 GS 100 kW,2023-02-24,27594,,1 %,0.00,0.00,0.00,19153.05,"Grund+Zubehör×1,19",191.53,2024-04-10,,2024-04-23
Deggendorf Opel,1,115768,G,Z,Kom.Nr. G,DEG-WJ 363,VXKUPHNEKP4030336,Opel,Corsa Edition 1.2 Turbo 74 kW S/S,2023-02-24,7200,Benzin (allgemein),1 %,0.00,0.00,17949.58,21360.0,"Modell Netto×1,19",213.6,2024-04-10,,2024-05-13
Deggendorf Opel,1,115778,G,,Kom.Nr. G,,W0VEFYHZJMJ555455,Opel,COMBO CARGO ED 1.5D(96) 6G S,2021-04-22,121300,,1 %,0.00,0.00,0.00,9400.0,"Grund+Zubehör×1,19",94.0,2024-04-10,2024-04-10,2024-04-11
Deggendorf Opel,1,115787,G,L,Kom.Nr. G,REG-C 144,W0VBE8EV2L8014166,Opel,"Astra Sports Tourer, Elegance",2020-01-28,127649,,1 %,0.00,0.00,0.00,14281.02,"Grund+Zubehör×1,19",142.81,2024-04-16,2024-04-18,2024-06-13
Deggendorf Opel,1,115775,G,Z,Kom.Nr. G,FRG-WS 288,VXKUPHNEKP4129742,Opel,Corsa GS 1.2 Direct Turbo 74kW,2023-05-30,25888,Benzin (allgemein),1 %,0.00,0.00,20327.73,24190.0,"Modell Netto×1,19",241.9,2024-04-17,,2024-05-18
Deggendorf Opel,1,115780,G,Z,Kom.Nr. G,FRG-SM 20,VXKUPHNEKP4030608,Opel,Corsa Edition 1.2 Turbo 74 kW S/S,2023-02-24,11621,Benzin (allgemein),1 %,0.00,0.00,17949.58,21360.0,"Modell Netto×1,19",213.6,2024-04-17,,2024-05-06
Deggendorf Opel,1,115788,G,L,Kom.Nr. G,DEG-P 2824,W0VZT6EP7M1011087,Opel,Insignia Grand Sport Business,2021-02-18,130164,,1 %,0.00,0.00,0.00,13325.74,"Grund+Zubehör×1,19",133.26,2024-04-17,2024-04-10,2024-05-23
